,0,1,2
8408,1677,403,272.0
8409,459,1996,503.0
8410,1013,712,1572.0
8411,1612,4359,366.0
8412,313,87,268.0
8413,150,2140,626.0
8414,1847,4424,246.0
8415,505,2111,1555.0
8416,50,1036,106.0
8417,1663,3944,320.0
8418,389,674,704.0
8419,1618,2559,2419.0
8420,119,926,574.0
8421,1158,3798,129.0
8422,435,719,125.0
8423,776,445,171.0
8424,501,276,104.0
8425,355,1307,1103.0
8426,344,2005,5.0
8427,406,2080,6.0
8428,1104,89,1948.0
8429,238,2431,489.0
8430,164,122,212.0
8431,66,1295,273.0
8432,639,1988,2318.0
8433,89,1335,18.0
8434,206,1347,1805.0
8435,70,1354,326.0
8436,1714,51,1186.0
8437,1532,434,27.0
8438,766,454,40.0
8439,947,3459,251.0
8440,169,515,450.0
8441,45,970,219.0
8442,678,210,31.0
8443,1548,1419,748.0
8444,1111,2026,358.0
8445,1045,3459,96.0
8446,498,1925,137.0
8447,1617,1829,1036.0
8448,1248,2056,220.0
8449,1044,2792,67.0
8450,1857,782,218.0
8451,828,4176,4708.0
8452,399,1200,342.0
8453,1487,587,999.0
8454,1424,172,458.0
8455,105,1525,189.0
8456,567,252,1603.0
8457,1405,210,354.0
8458,1703,4438,2294.0
8459,1545,4014,118.0
8460,566,2727,43.0
8461,49,1008,362.0
8462,1063,1118,84.0
8463,1823,3152,3224.0
8464,1328,418,37.0
8465,1019,3810,88.0
8466,1281,790,30566.0
8467,1809,4459,1524.0
8468,1132,252,118.0
8469,1224,3178,59.0
8470,583,1138,434.0
8471,1219,338,749.0
8472,221,452,256.0
8473,1190,745,2280.0
8474,195,1170,59.0
8475,1506,1916,333.0
8476,1770,718,715.0
8477,131,1337,523.0
8478,648,3941,18.0
8479,922,4284,276.0
8480,1247,2268,836.0
8481,1204,102,19.0
8482,1116,351,898.0
8483,1191,678,2.0
8484,1386,104,246.0
8485,1319,273,14.0
8486,1251,246,80.0
8487,1393,392,43.0
8488,1133,734,783.0
8489,1703,2668,752.0
8490,1234,513,930.0
8491,271,1635,4.0
8492,1525,462,209.0
8493,1179,1540,386.0
8494,556,844,1931.0
8495,159,2239,117.0
8496,129,191,343.0
8497,216,280,2.0
8498,921,1281,458.0
8499,300,2069,293.0
8500,1611,3823,56.0
8501,218,185,522.0
8502,1667,219,218.0
8503,1853,91,174.0
8504,1216,2674,510.0
8505,1463,4398,42.0
8506,467,1470,445.0
8507,125,618,111.0
8508,1166,416,411.0
8509,1243,615,975.0
8510,1033,4209,76.0
8511,1468,921,90.0
8512,624,2206,641.0
8513,1191,303,1.0
8514,1185,621,238.0
8515,1295,41,1.0
8516,1728,3520,571.0
8517,337,1560,164.0
8518,1812,762,1030.0
8519,1812,254,685.0
8520,1355,758,1310.0
8521,953,647,326.0
8522,795,537,38.0
8523,214,237,345.0
8524,1616,152,105.0
8525,1205,1155,147.0
8526,849,1086,106.0
8527,1614,58,817.0
8528,552,187,42.0
8529,693,1629,106.0
8530,1577,1373,172.0
8531,465,701,53.0
8532,322,879,125.0
8533,161,2273,1193.0
8534,1594,686,2930.0
8535,248,102,1060.0
8536,299,1686,579.0
8537,1246,310,17.0
8538,959,690,88.0
8539,1037,105,5.0
8540,727,966,67.0
8541,1462,346,405.0
8542,1696,2331,62.0
8543,167,2303,814.0
8544,1493,1259,282.0
8545,1851,531,369.0
8546,250,102,79.0
8547,1649,1580,56.0
8548,1646,539,21.0
8549,1694,1281,372.0
8550,377,3322,476.0
8551,1189,168,426.0
8552,131,6,488.0
8553,1782,1940,157.0
8554,1390,267,24.0
8555,467,189,610.0
8556,1314,175,351.0
8557,1309,1580,20.0
8558,1538,924,92.0
8559,141,2067,525.0
8560,77,514,508.0
8561,765,1666,663.0
8562,1502,143,647.0
8563,1418,431,334.0
8564,1222,1948,249.0
8565,1205,3480,402.0
8566,983,941,622.0
8567,1530,3426,1552.0
8568,1451,184,386.0
8569,1048,2006,97.0
8570,150,1108,622.0
8571,1781,1133,325.0
8572,1035,182,399.0
8573,132,182,120.0
8574,740,136,151.0
8575,1165,299,15.0
8576,1830,1134,206.0
8577,1562,1403,461.0
8578,919,980,262.0
8579,151,89,185.0
8580,374,1384,68.0
8581,691,970,189.0
8582,729,2449,759.0
8583,1428,382,1393.0
8584,602,934,717.0
8585,344,3193,15.0
8586,1695,4140,337.0
8587,1592,618,103.0
8588,1193,1623,41.0
8589,1470,275,186.0
8590,879,282,473.0
8591,1849,2026,2.0
8592,669,796,2506.0
8593,608,1057,3.0
8594,811,2416,531.0
8595,1098,69,250.0
8596,17,433,682.0
8597,747,182,356.0
8598,1632,934,6.0
8599,1727,4000,328.0
8600,1483,4054,498.0
8601,1708,1776,90.0
8602,1461,11,338.0
8603,245,2802,405.0
8604,969,325,196.0
8605,1008,3194,542.0
8606,246,734,665.0
8607,1805,2111,94.0
8608,500,1932,1204.0
8609,1018,1446,273.0
8610,1780,110,1786.0
8611,898,81,2183.0
8612,50,519,84.0
8613,630,893,177.0
8614,1578,4363,899.0
8615,1693,276,183.0
8616,698,2437,664.0
8617,553,622,776.0
8618,1260,981,139.0
8619,329,185,930.0
8620,1431,293,49.0
8621,24,614,175.0
8622,115,1468,172.0
8623,1201,468,306.0
8624,531,436,128.0
8625,681,857,1194.0
8626,603,1335,65.0
8627,45,172,589.0
8628,1214,624,294.0
8629,595,829,278.0
8630,966,4285,934.0
8631,1775,2798,10362.0
8632,1452,1629,174.0
8633,1162,656,49.0
8634,714,396,449.0
8635,161,470,1541.0
8636,458,3459,211.0
8637,473,423,170.0
8638,1446,189,783.0
8639,519,590,111.0
8640,1822,168,610.0
8641,348,2530,262.0
8642,1204,107,33.0
8643,498,2524,123.0
8644,543,3730,346.0
8645,827,447,347.0
8646,856,3335,30.0
8647,1508,1318,89.0
8648,1695,910,553.0
8649,1243,3075,274.0
8650,1098,650,1950.0
8651,1735,829,38.0
8652,1285,3211,557.0
8653,952,441,4.0
8654,960,1442,79.0
8655,1291,599,4703.0
8656,304,2788,190.0
8657,513,1115,349.0
8658,1343,3260,1198.0
8659,192,621,41.0
8660,1072,2157,629.0
8661,752,977,2909.0
8662,649,3945,84.0
8663,806,50,289.0
8664,1682,2132,337.0
8665,1453,258,123.0
8666,207,932,63.0
8667,911,211,688.0
8668,545,1666,2651.0
8669,1275,2511,4.0
8670,1272,131,622.0
8671,1671,2201,805.0
8672,1120,934,236.0
8673,351,127,90.0
8674,925,2386,12.0
8675,1324,324,368.0
8676,682,558,1097.0
8677,958,394,495.0
8678,663,2284,335.0
8679,777,336,360.0
8680,971,2264,2822.0
8681,1523,2101,143.0
8682,599,249,50.0
8683,199,2552,274.0
8684,882,650,164.0
8685,1232,1636,126.0
8686,1119,152,192.0
8687,445,2024,244.0
8688,1341,779,171.0
8689,289,453,809.0
8690,244,2796,62.0
8691,247,43,159.0
8692,1611,1277,141.0
8693,448,2105,139.0
8694,1071,3206,229.0
8695,103,719,2143.0
8696,667,2426,91.0
8697,1311,2714,288.0
8698,1159,930,730.0
8699,871,1020,216.0
8700,1677,492,173.0
8701,71,1364,1166.0
8702,208,2594,998.0
8703,959,496,113.0
8704,267,217,56.0
8705,581,2852,290.0
8706,612,197,1975.0
8707,704,455,886.0
8708,1425,2169,51.0
8709,988,382,611.0
8710,897,336,26.0
8711,1415,110,364.0
8712,990,284,262.0
8713,150,2137,864.0
8714,1079,1121,581.0
8715,7,196,400.0
8716,400,794,541.0
8717,64,43,603.0
8718,1014,2248,67.0
8719,1167,177,1254.0
8720,206,2036,118.0
8721,1383,2137,384.0
8722,626,2971,416.0
8723,468,1196,2.0
8724,1024,963,8.0
8725,371,2458,71.0
8726,864,1729,850.0
8727,88,1619,475.0
8728,1179,485,140.0
8729,56,1094,377.0
8730,1108,309,372.0
8731,695,293,300.0
8732,1099,3191,318.0
8733,1648,544,134.0
8734,987,2469,72.0
8735,1333,3794,224.0
8736,340,2779,131.0
8737,1162,3011,78.0
8738,547,1589,3020.0
8739,1603,2243,271.0
8740,1453,252,81.0
8741,764,158,1573.0
8742,543,3729,517.0
8743,668,931,324.0
8744,1657,60,108.0
8745,1786,1110,165.0
8746,388,330,265.0
8747,1060,1723,215.0
8748,636,2375,2998.0
8749,1717,1409,395.0
8750,873,1020,582.0
8751,1078,3113,416.0
8752,984,2582,273.0
8753,1609,284,490.0
8754,1656,205,1569.0
8755,303,2666,616.0
8756,1041,81,465.0
8757,1548,437,308.0
8758,164,2285,863.0
8759,873,1574,343.0
8760,799,47,176.0
8761,1080,3039,468.0
8762,425,3470,2786.0
8763,1683,1746,2114.0
8764,1194,1493,323.0
8765,169,2317,283.0
8766,889,330,349.0
8767,848,119,206.0
8768,1705,1829,1670.0
8769,493,2880,127.0
8770,783,3160,379.0
8771,1499,348,118.0
8772,1662,1545,81.0
8773,1671,152,666.0
8774,1620,2649,168.0
8775,1657,1366,127.0
8776,165,117,146.0
8777,996,2582,152.0
8778,938,3254,478.0
8779,353,1034,62.0
8780,1010,854,209.0
8781,1121,656,609.0
8782,808,3839,50.0
8783,1350,4306,351.0
8784,1108,1945,309.0
8785,625,630,94.0
8786,1806,778,87.0
8787,488,21,1525.0
8788,227,2115,1936.0
8789,1331,1631,137.0
8790,1264,887,90.0
8791,510,105,880.0
8792,410,13,10.0
8793,1566,965,281.0
8794,164,249,214.0
8795,1147,910,218.0
8796,178,2381,309.0
8797,1326,219,233.0
8798,843,3498,477.0
8799,537,3316,666.0
8800,693,3933,181.0
8801,675,3121,394.0
8802,1608,735,168.0
8803,524,646,87.0
8804,1164,250,304.0
8805,831,3131,245.0
8806,1758,1337,310.0
8807,1530,1451,657.0
8808,1721,3639,75.0
8809,34,790,424.0
8810,1133,3364,131.0
8811,1163,474,157.0
8812,1659,702,109.0
8813,1813,1646,165.0
8814,55,795,288.0
8815,1777,87,2199.0
8816,162,513,83.0
8817,1643,4204,22.0
8818,420,1334,229.0
8819,1244,3644,128.0
8820,1774,1069,494.0
8821,42,18,145.0
8822,817,673,3050.0
8823,1238,1207,293.0
8824,1721,258,393.0
8825,1856,98,62.0
8826,224,2254,301.0
8827,1183,250,540.0
8828,1549,582,932.0
8829,1421,924,2404.0
8830,736,67,54.0
8831,1435,1603,1160.0
8832,1542,454,74.0
8833,1815,647,277.0
8834,1493,254,171.0
8835,903,1961,626.0
8836,1763,1110,339.0
8837,1835,827,71.0
8838,56,967,11.0
8839,19,492,263.0
8840,770,3565,103.0
8841,884,3691,342.0
8842,1230,3699,128.0
8843,1506,3119,11.0
8844,1214,792,303.0
8845,1501,4199,532.0
8846,1145,4308,46.0
8847,127,1970,301.0
8848,972,3588,1686.0
8849,1442,55,302.0
8850,204,2579,21.0
8851,48,142,317.0
8852,1561,1689,141.0
8853,857,205,250.0
8854,42,617,109.0
8855,688,4001,1902.0
8856,783,1389,265.0
8857,220,1394,143.0
8858,1565,732,261.0
8859,890,319,285.0
8860,300,111,542.0
8861,1437,1394,739.0
8862,1714,1553,651.0
8863,546,780,1159.0
8864,866,1947,472.0
8865,287,82,102.0
8866,953,3925,172.0
8867,1542,1350,35.0
8868,1078,2026,510.0
8869,140,1419,481.0
8870,612,2201,4736.0
8871,1857,673,259.0
8872,1346,2351,196.0
8873,1077,289,50.0
8874,56,219,10.0
8875,1045,1810,93.0
8876,257,561,137.0
8877,940,326,579.0
8878,987,2608,94.0
8879,844,2382,849.0
8880,817,330,118.0
8881,1229,3554,136.0
8882,1418,1490,1399.0
8883,822,2411,478.0
8884,1764,4252,627.0
8885,1622,389,189.0
8886,852,136,121.0
8887,301,2866,37.0
8888,1427,1057,119.0
8889,1463,4344,557.0
8890,1042,494,617.0
8891,669,1875,1624.0
8892,1550,256,794.0
8893,305,831,84.0
8894,1784,416,263.0
8895,1156,686,11706.0
8896,1477,183,28.0
8897,1418,177,167.0
8898,443,342,211.0
8899,795,787,83.0
8900,174,1997,254.0
8901,26,654,9.0
8902,1170,3253,145.0
8903,1888,741,85.0
8904,212,1026,5522.0
8905,1892,728,1062.0
8906,513,2532,178.0
8907,1752,42,4211.0
8908,1141,686,210.0
8909,1821,1054,124.0
8910,1164,4066,1020.0
8911,704,931,258.0
8912,1172,2264,856.0
8913,53,1059,533.0
8914,191,314,327.0
8915,811,1054,536.0
8916,1260,1151,231.0
8917,1717,3497,557.0
8918,77,512,7.0
8919,1,38,11690.0
8920,234,127,2699.0
8921,158,103,1917.0
8922,901,2588,125.0
8923,494,2450,343.0
8924,1679,1813,221.0
8925,1534,175,76.0
8926,311,1385,313.0
8927,975,434,38.0
8928,1275,3357,1.0
8929,1428,1487,759.0
8930,483,1636,113.0
8931,250,51,217.0
8932,142,2072,329.0
8933,728,3764,74.0
8934,20,533,553.0
8935,1494,3817,917.0
8936,1075,995,226.0
8937,1456,309,1420.0
8938,334,174,182.0
8939,658,587,666.0
8940,238,2749,1742.0
8941,1445,1462,835.0
8942,1168,1439,255.0
8943,140,105,625.0
8944,1211,265,115.0
8945,1790,2028,3025.0
8946,984,3101,149.0
8947,1552,2318,542.0
8948,1106,3204,331.0
8949,1692,421,587.0
8950,605,46,584.0
8951,1631,2111,1368.0
8952,198,684,25.0
8953,1662,617,91.0
8954,724,415,4849.0
8955,1390,316,46.0
8956,271,1255,5.0
8957,1641,1323,1096.0
8958,1626,3391,32.0
8959,1813,2639,215.0
8960,1867,712,112.0
8961,355,1010,1131.0
8962,881,2934,56.0
8963,334,236,147.0
8964,250,1253,53.0
8965,729,263,578.0
8966,1460,539,311.0
8967,189,440,348.0
8968,573,631,151.0
8969,287,68,328.0
8970,1383,2538,654.0
8971,138,150,1140.0
8972,709,826,97.0
8973,73,1264,1093.0
8974,65,187,85.0
8975,143,117,214.0
8976,730,1,76.0
8977,1825,119,7.0
8978,356,931,141.0
8979,315,320,686.0
8980,196,415,163.0
8981,410,31,5.0
8982,895,1985,1954.0
8983,1345,1006,10.0
8984,1232,461,122.0
8985,1131,1779,191.0
8986,501,1629,86.0
8987,1201,277,200.0
8988,996,261,763.0
8989,1793,384,31.0
8990,1669,4390,22.0
8991,780,927,665.0
8992,1168,4207,614.0
8993,1805,696,129.0
8994,105,96,238.0
8995,1299,943,25.0
8996,992,212,237.0
8997,370,444,143.0
8998,39,888,535.0
8999,272,629,1.0
9000,1028,259,420.0
9001,1235,1754,36.0
9002,1703,3660,268.0
9003,1221,2645,61.0
9004,661,2329,2.0
9005,361,3272,186.0
9006,770,606,138.0
9007,1241,468,263.0
9008,588,514,88.0
9009,1240,168,76.0
9010,27,682,49.0
9011,1812,1717,825.0
9012,787,559,2082.0
9013,1219,4001,99.0
9014,667,646,99.0
9015,73,1410,615.0
9016,1419,280,372.0
9017,1055,620,555.0
9018,1333,50,358.0
9019,865,309,1984.0
9020,98,1225,453.0
9021,449,189,19.0
9022,703,2293,204.0
9023,808,1823,51.0
9024,99,1518,51.0
9025,1427,185,1862.0
9026,1537,1810,126.0
9027,1487,1791,718.0
9028,460,1011,410.0
9029,514,932,501.0
9030,1200,813,275.0
9031,1164,91,1094.0
9032,224,546,239.0
9033,1455,4064,935.0
9034,1009,828,284.0
9035,563,374,660.0
9036,1588,151,207.0
9037,1637,960,128.0
9038,692,683,312.0
9039,1043,1299,149.0
9040,1611,3120,108.0
9041,943,296,1166.0
9042,581,2386,94.0
9043,28,418,131.0
9044,133,138,2213.0
9045,410,2304,3.0
9046,432,1635,293.0
9047,260,1041,93.0
9048,1209,385,1162.0
9049,210,900,927.0
9050,350,53,207.0
9051,238,2755,965.0
9052,1609,678,355.0
9053,980,105,116.0
9054,131,1990,527.0
9055,1478,109,1214.0
9056,1726,243,1283.0
9057,736,58,22.0
9058,1834,1797,250.0
9059,3,104,210.0
9060,1116,4304,634.0
9061,1271,111,2953.0
9062,1007,117,471.0
9063,868,971,143.0
9064,1788,1011,451.0
9065,1618,4485,481.0
9066,271,2931,6.0
9067,1462,468,7902.0
9068,1755,335,68.0
9069,516,639,15.0
9070,530,2447,1421.0
9071,599,385,195.0
9072,1182,1630,2517.0
9073,1713,1057,80.0
9074,1434,90,361.0
9075,258,2304,56.0
9076,935,4291,170.0
9077,767,762,48.0
9078,1560,1644,420.0
9079,1323,2705,310.0
9080,1721,338,428.0
9081,932,938,860.0
9082,237,66,774.0
9083,1231,235,324.0
9084,1618,4465,1239.0
9085,907,1291,158.0
9086,1338,520,142.0
9087,1349,693,78.0
9088,1201,785,1002.0
9089,1512,680,127.0
9090,1270,998,219.0
9091,1769,2301,203.0
9092,192,510,120.0
9093,471,677,239.0
9094,1390,1490,22.0
9095,1816,1880,2086.0
9096,898,877,1322.0
9097,1185,244,308.0
9098,46,138,19.0
9099,993,252,354.0
9100,661,3471,8.0
9101,1184,249,107.0
9102,1193,1811,404.0
9103,261,1673,1011.0
9104,244,1110,474.0
9105,902,2693,107.0
9106,1883,3798,342.0
9107,1629,900,115.0
9108,1821,340,402.0
9109,1637,499,217.0
9110,1507,324,63.0
9111,151,2146,9.0
9112,1406,101,584.0
9113,664,3245,41.0
9114,1708,365,173.0
9115,1248,2248,168.0
9116,250,619,87.0
9117,125,967,75.0
9118,172,544,142.0
9119,27,272,26.0
9120,781,1081,539.0
9121,138,1704,1637.0
9122,1847,2444,145.0
9123,655,965,906.0
9124,917,430,253.0
9125,931,1935,149.0
9126,548,3531,267.0
9127,1432,1604,1268.0
9128,1658,422,16.0
9129,571,339,644.0
9130,1272,2025,885.0
9131,511,9,1746.0
9132,537,3175,3001.0
9133,39,893,400.0
9134,774,1997,80.0
9135,138,2056,937.0
9136,857,3731,61.0
9137,877,393,112.0
9138,1119,404,481.0
9139,1334,682,78.0
9140,1071,438,590.0
9141,1539,55,11.0
9142,516,2530,16.0
9143,1744,2841,56.0
9144,953,653,149.0
9145,1485,1068,5.0
9146,1502,2102,420.0
9147,1583,1304,107.0
9148,744,2000,679.0
9149,902,1386,127.0
9150,1369,50,180.0
9151,962,393,771.0
9152,1771,1215,182.0
9153,1870,373,108.0
9154,412,1292,799.0
9155,424,990,361.0
9156,314,2067,2741.0
9157,1340,2446,1116.0
9158,871,3406,200.0
9159,881,174,54.0
9160,1543,441,190.0
9161,1868,51,279.0
9162,1243,608,241.0
9163,1461,370,326.0
9164,497,678,306.0
9165,603,314,27.0
9166,1076,333,113.0
9167,324,1438,78.0
9168,270,513,3789.0
9169,1136,2505,2196.0
9170,426,1978,59.0
9171,911,3829,83.0
9172,308,336,546.0
9173,1060,592,1012.0
9174,1638,893,220.0
9175,151,2147,9.0
9176,1871,1187,89.0
9177,914,3048,312.0
9178,963,885,1391.0
9179,1762,1935,28.0
9180,1088,87,119.0
9181,1118,40,37.0
9182,1055,3859,1190.0
9183,1537,347,276.0
9184,1501,384,593.0
9185,504,1170,34.0
9186,100,1725,1864.0
9187,958,3518,547.0
9188,1531,998,215.0
9189,882,50,194.0
9190,1044,1450,71.0
9191,1674,1559,714.0
9192,227,592,1021.0
9193,451,618,128.0
9194,698,476,951.0
9195,1253,1490,1560.0
9196,595,3857,196.0
9197,45,280,336.0
9198,1241,2282,211.0
9199,6,189,510.0
9200,347,2251,426.0
9201,1132,3679,148.0
9202,1467,2860,19.0
9203,1307,223,328.0
9204,515,526,295.0
9205,1297,682,672.0
9206,1331,81,126.0
9207,1290,25,533.0
9208,514,94,86.0
9209,609,1653,16.0
9210,1024,1138,15.0
9211,1769,574,724.0
9212,1228,3932,176.0
9213,1631,262,441.0
9214,1648,2284,78.0
9215,1695,2368,420.0
9216,67,543,272.0
9217,348,1669,369.0
9218,197,2545,40.0
9219,1258,183,18.0
9220,1681,609,478.0
9221,1500,344,173.0
9222,946,217,493.0
9223,162,2111,81.0
9224,1388,882,128.0
9225,1324,1111,733.0
9226,469,462,186.0
9227,993,718,1542.0
9228,1629,286,105.0
9229,1781,372,349.0
9230,1525,1303,294.0
9231,585,87,327.0
9232,1886,1838,153.0
9233,481,128,1201.0
9234,1567,1950,268.0
9235,430,1226,129.0
9236,1311,680,437.0
9237,1833,571,347.0
9238,1449,1993,510.0
9239,646,335,139.0
9240,86,785,883.0
9241,1047,128,532.0
9242,1098,647,427.0
9243,844,2473,523.0
9244,1682,824,230.0
9245,749,4082,343.0
9246,404,785,267.0
9247,913,3866,88.0
9248,13,352,670.0
9249,1526,2040,370.0
9250,1165,1307,10.0
9251,814,3916,216.0
9252,796,997,743.0
9253,250,991,107.0
9254,362,2705,2582.0
9255,1889,3205,738.0
9256,284,1184,383.0
9257,107,1321,243.0
9258,1863,1117,137.0
9259,836,1100,618.0
9260,3,80,1807.0
9261,449,902,30.0
9262,1214,320,342.0
9263,1526,2691,835.0
9264,85,1282,4.0
9265,780,339,746.0
9266,1861,994,26.0
9267,1300,258,772.0
9268,1515,1897,66.0
9269,452,3531,168.0
9270,771,1957,262.0
9271,171,1719,41.0
9272,742,313,1932.0
9273,803,915,156.0
9274,1334,4449,18.0
9275,1125,219,427.0
9276,666,2548,244.0
9277,1617,3459,288.0
9278,835,192,136.0
9279,317,1183,271.0
9280,1068,1797,426.0
9281,655,3133,917.0
9282,109,597,6680.0
9283,220,336,10.0
9284,1347,310,1243.0
9285,1013,754,1168.0
9286,728,1746,518.0
9287,655,2173,1067.0
9288,856,371,94.0
9289,844,843,4507.0
9290,187,2427,1587.0
9291,919,88,256.0
9292,1738,470,168.0
9293,1544,940,120.0
9294,1885,2975,236.0
9295,300,1583,801.0
9296,245,2804,321.0
9297,1802,4181,369.0
9298,1375,1797,130.0
9299,1712,2111,914.0
9300,1496,2132,297.0
9301,315,46,359.0
9302,861,3039,833.0
9303,527,3692,2367.0
9304,526,2302,280.0
9305,647,3532,282.0
9306,1852,429,89.0
9307,841,1629,399.0
9308,1120,3191,425.0
9309,1379,105,26.0
9310,1568,1432,531.0
9311,1871,433,113.0
9312,107,1545,206.0
9313,1026,3487,3.0
9314,783,154,182.0
9315,1228,120,271.0
9316,135,133,504.0
9317,866,2225,537.0
9318,1485,265,14.0
9319,1824,964,248.0
9320,1556,1681,52.0
9321,1854,272,7.0
9322,186,454,101.0
9323,920,3531,2.0
9324,434,899,376.0
9325,1880,2821,84.0
9326,202,162,502.0
9327,1467,45,4.0
9328,1261,22,391.0
9329,381,2240,56.0
9330,193,2487,491.0
9331,757,280,384.0
9332,621,617,869.0
9333,852,163,117.0
9334,1468,2706,155.0
9335,868,2655,427.0
9336,115,527,140.0
9337,326,798,76.0
9338,1615,3186,137.0
9339,1627,900,797.0
9340,772,944,87.0
9341,1546,3988,4211.0
9342,1558,588,170.0
9343,580,270,951.0
9344,155,1536,1131.0
9345,57,1118,610.0
9346,1415,431,173.0
9347,818,588,565.0
9348,32,538,533.0
9349,839,785,61.0
9350,24,595,1140.0
9351,1117,1836,81.0
9352,334,307,382.0
9353,1772,3559,1223.0
9354,502,2641,143.0
9355,557,102,265.0
9356,1836,2375,451.0
9357,1457,1237,69.0
9358,1770,4244,145.0
9359,1378,712,2359.0
9360,1392,2529,355.0
9361,1834,544,161.0
9362,1497,4431,1631.0
9363,420,3461,158.0
9364,722,532,66.0
9365,1144,3343,258.0
9366,1662,891,455.0
9367,964,2463,458.0
9368,166,152,2289.0
9369,1304,1020,414.0
9370,103,1758,2531.0
9371,1063,691,6.0
9372,1627,3398,1193.0
9373,1084,385,191.0
9374,1373,3821,352.0
9375,888,66,133.0
9376,136,2028,544.0
9377,1621,1688,956.0
9378,1766,682,93.0
9379,80,218,931.0
9380,91,673,30.0
9381,1440,181,111.0
9382,728,462,127.0
9383,1207,2031,488.0
9384,830,191,690.0
9385,273,940,225.0
9386,1547,907,758.0
9387,145,164,40.0
9388,1074,3619,643.0
9389,1700,1871,139.0
9390,401,647,2939.0
9391,1495,439,169.0
9392,1085,330,2311.0
9393,736,902,53.0
9394,952,2522,5.0
9395,365,137,258.0
9396,1449,1943,228.0
9397,1044,199,386.0
9398,32,389,412.0
9399,782,901,170.0
9400,1798,2238,582.0
9401,822,1625,143.0
9402,808,2763,198.0
9403,643,165,739.0
9404,355,509,3070.0
9405,1543,91,269.0
9406,1613,275,502.0
9407,1546,1211,1310.0
9408,1760,3904,147.0
9409,1691,4037,44.0
9410,1184,1922,86.0
9411,782,2097,26.0
9412,298,785,245.0
9413,1135,1635,3573.0
9414,1581,334,3039.0
9415,1128,4183,2390.0
9416,460,614,576.0
9417,1127,3243,268.0
9418,1249,583,393.0
9419,597,1839,360.0
9420,1321,3568,53.0
9421,1875,67,358.0
9422,212,510,2545.0
9423,237,146,605.0
9424,432,3489,726.0
9425,30,711,2185.0
9426,1634,217,1100.0
9427,1593,3671,246.0
9428,172,1758,33.0
9429,191,614,189.0
9430,1720,1563,61.0
9431,1352,2147,11.0
9432,271,978,4.0
9433,1079,3138,137.0
9434,1759,112,297.0
9435,1799,4405,483.0
9436,480,507,567.0
9437,1544,629,455.0
9438,900,3452,65.0
9439,1216,939,618.0
9440,11,328,927.0
9441,1306,1897,619.0
9442,731,1438,355.0
9443,604,327,182.0
9444,1473,187,351.0
9445,834,1175,152.0
9446,1659,759,134.0
9447,1887,1723,1032.0
9448,1768,721,261.0
9449,1354,740,191.0
9450,916,1334,244.0
9451,1420,1420,117.0
9452,216,1051,1.0
9453,510,1222,365.0
9454,38,855,927.0
9455,1146,754,337.0
9456,70,62,217.0
9457,1837,150,934.0
9458,1052,2712,399.0
9459,1312,275,111.0
9460,1349,4188,24.0
9461,1431,1669,36.0
9462,1006,828,23.0
9463,40,904,288.0
9464,967,309,97.0
9465,534,1419,463.0
9466,518,152,72.0
9467,401,643,1878.0
9468,429,612,16947.0
9469,1253,1066,388.0
9470,1767,3540,1951.0
9471,1235,3459,36.0
9472,846,275,1608.0
9473,1841,2709,190.0
9474,249,1033,216.0
9475,1562,1946,610.0
9476,708,724,335.0
9477,184,2413,376.0
9478,1168,482,535.0
9479,1264,1829,75.0
9480,1812,244,858.0
9481,864,3579,434.0
9482,1753,746,1043.0
9483,114,508,340.0
9484,902,3950,61.0
9485,712,304,308.0
9486,1496,4033,170.0
9487,397,735,391.0
9488,1510,431,176.0
9489,503,964,178.0
9490,150,804,3366.0
9491,774,325,121.0
9492,393,588,14.0
9493,583,2559,528.0
9494,1781,378,372.0
9495,872,89,81.0
9496,372,117,153.0
9497,113,660,754.0
9498,1183,582,8591.0
9499,1609,2292,379.0
9500,935,2494,184.0
9501,1756,1718,74.0
9502,1271,1002,515.0
9503,1726,431,461.0
9504,80,1517,489.0
9505,159,205,76.0
9506,1750,3327,272.0
9507,36,832,12.0
9508,1734,693,1361.0
9509,1814,1922,543.0
9510,1112,2350,1193.0
9511,1204,1253,13.0
9512,618,703,68.0
9513,438,906,1398.0
9514,1150,454,106.0
9515,1535,4407,84.0
9516,876,118,62.0
9517,1799,4406,379.0
9518,1639,157,546.0
9519,11,307,3407.0
9520,1313,179,124.0
9521,105,1321,135.0
9522,722,1544,125.0
9523,1854,2816,11.0
9524,968,202,159.0
9525,374,926,122.0
9526,167,899,530.0
9527,280,119,563.0
9528,139,2058,49.0
9529,992,577,501.0
9530,1520,684,4.0
9531,580,2008,607.0
9532,814,893,410.0
9533,941,616,174.0
